,name,artist,score
3226,Time (feat. Ariana Grande),73sIBHcqh3Z3NyqHKZ7FOL,0.9999999976045261
3227,"12.38 (feat. 21 Savage, Ink & Kadhja Bonet)",73sIBHcqh3Z3NyqHKZ7FOL,0.9999999961840291
3228,19.10,73sIBHcqh3Z3NyqHKZ7FOL,0.9999999833371616
3229,24.19,73sIBHcqh3Z3NyqHKZ7FOL,0.9999999934081195
3230,32.22,73sIBHcqh3Z3NyqHKZ7FOL,0.9999999991810777
3231,35.31,73sIBHcqh3Z3NyqHKZ7FOL,0.9999999955586977
3232,39.28,73sIBHcqh3Z3NyqHKZ7FOL,0.9999999961561775
3233,42.26,73sIBHcqh3Z3NyqHKZ7FOL,0.9999999952946708
3234,47.48,73sIBHcqh3Z3NyqHKZ7FOL,0.9999999615085351
3235,53.49,73sIBHcqh3Z3NyqHKZ7FOL,0.9999997934938685
3236,Interlude,3nFkdlSjzX9mRTtwJOzDYB,0.9999999914763622
3237,December 4th,3nFkdlSjzX9mRTtwJOzDYB,0.9999999873648072
3238,What More Can I Say,3nFkdlSjzX9mRTtwJOzDYB,0.999999998176857
3239,Encore,3nFkdlSjzX9mRTtwJOzDYB,0.9999999986014284
3240,Change Clothes,3nFkdlSjzX9mRTtwJOzDYB,0.9999999747889609
3241,Dirt Off Your Shoulder,3nFkdlSjzX9mRTtwJOzDYB,0.9999999959390368
3242,Threat,3nFkdlSjzX9mRTtwJOzDYB,0.9999999897643587
3243,Moment Of Clarity,3nFkdlSjzX9mRTtwJOzDYB,0.9999999940339197
3244,99 Problems,3nFkdlSjzX9mRTtwJOzDYB,0.9999998267929209
3245,Public Service Announcement (Interlude),3nFkdlSjzX9mRTtwJOzDYB,0.9999999956748665
3246,Justify My Thug,3nFkdlSjzX9mRTtwJOzDYB,0.999999899462848
3247,Lucifer,3nFkdlSjzX9mRTtwJOzDYB,0.9999999861521369
3248,Allure,3nFkdlSjzX9mRTtwJOzDYB,0.9999999934121969
3249,My 1st Song,3nFkdlSjzX9mRTtwJOzDYB,0.99999998383117
3250,How Dare You,6i6WlGzQtXtz7GcC5H5st5,0.9999999302847535
3251,Lazy Ways,6i6WlGzQtXtz7GcC5H5st5,0.9999999961542663
3252,I Wanna Rule The World,6i6WlGzQtXtz7GcC5H5st5,0.9999995164734374
3253,I'm Mandy Fly Me,6i6WlGzQtXtz7GcC5H5st5,0.9999999752185968
3254,Iceberg,6i6WlGzQtXtz7GcC5H5st5,0.9999999081158581
3255,Head Room,6i6WlGzQtXtz7GcC5H5st5,0.9999999279305412
3256,Get It While You Can,6i6WlGzQtXtz7GcC5H5st5,0.9999999958992731
3257,Diamonds,4Gso3d4CscCijv0lmajZWs,0.9999999958560254
3258,Diva,4Gso3d4CscCijv0lmajZWs,0.9999999754710738
3259,Issues,4Gso3d4CscCijv0lmajZWs,0.9999999743574263
3260,Backend,4Gso3d4CscCijv0lmajZWs,0.9999999650877451
3261,Mamma Mia,4Gso3d4CscCijv0lmajZWs,0.9999999748684616
3262,Holdin' Steel (feat. Dice Soho),4Gso3d4CscCijv0lmajZWs,0.9999999909074395
3263,Bang Bang,4Gso3d4CscCijv0lmajZWs,0.9999999986686355
3264,2 Lil Shorty,4Gso3d4CscCijv0lmajZWs,0.9999999949927862
3265,Video Girl,4Gso3d4CscCijv0lmajZWs,0.9999999635887223
3266,Around,4Gso3d4CscCijv0lmajZWs,0.9999999639774502
3267,AMG,4Gso3d4CscCijv0lmajZWs,0.9999999763498222
3268,Run Up,4Gso3d4CscCijv0lmajZWs,0.9999999671663727
3269,Talk No More,4Gso3d4CscCijv0lmajZWs,0.9999999708135147
3270,THE GIVE UP,1kMVs324xI4K0tQrKqA4c4,0.9999999790734763
3271,SPLINTER,1kMVs324xI4K0tQrKqA4c4,0.9999999671071905
3272,MINIMIZYA (feat. IDK),1kMVs324xI4K0tQrKqA4c4,0.9999999792587321
3273,THE BALLOONS,1kMVs324xI4K0tQrKqA4c4,0.9999999735801055
3274,16 TOES,1kMVs324xI4K0tQrKqA4c4,0.9999999965554338
3275,SCREAMING AT THE RAIN,1kMVs324xI4K0tQrKqA4c4,0.9999999534817994
3276,Your Life Away,4iaDWP59Z3e62DW7YWDbIE,0.9999999769067105
3277,Post Animal,4iaDWP59Z3e62DW7YWDbIE,0.9999999742164182
3278,Schedule,4iaDWP59Z3e62DW7YWDbIE,0.999999967614335
3279,Fitness,4iaDWP59Z3e62DW7YWDbIE,0.9999999709908141
3280,In a Paradise,4iaDWP59Z3e62DW7YWDbIE,0.9999999768400349
3281,The Whole,4iaDWP59Z3e62DW7YWDbIE,0.9999999731483808
3282,How Do You Feel,4iaDWP59Z3e62DW7YWDbIE,0.9999999754893136
3283,Safe or Not,4iaDWP59Z3e62DW7YWDbIE,0.9999999764247185
3284,Private Shield,4iaDWP59Z3e62DW7YWDbIE,0.9999999390824911
3285,Damaged Goods,4iaDWP59Z3e62DW7YWDbIE,0.9999998094910333
3286,Sifting,4iaDWP59Z3e62DW7YWDbIE,0.9999999918072434
3287,Comics,37J1PlAkhRK7yrZUtqaUpQ,0.9999999845280857
3288,Mighty (feat. JFTH),37J1PlAkhRK7yrZUtqaUpQ,0.9999999981720255
3289,Aftermath,37J1PlAkhRK7yrZUtqaUpQ,0.999999998683208
3290,Wonderland,37J1PlAkhRK7yrZUtqaUpQ,0.9999999742971561
3291,Tattoos,37J1PlAkhRK7yrZUtqaUpQ,0.9999999948344981
3292,Midnight,37J1PlAkhRK7yrZUtqaUpQ,0.9999999884844092
3293,Russian,37J1PlAkhRK7yrZUtqaUpQ,0.9999999951844821
3294,Wonda,37J1PlAkhRK7yrZUtqaUpQ,0.9999998374219222
3295,Human Leather Shoes for Crocodile Dandies,37J1PlAkhRK7yrZUtqaUpQ,0.9999999955373852
3296,Lay Down,37J1PlAkhRK7yrZUtqaUpQ,0.99999990075047
3297,Just How It Is,50co4Is1HCEo8bhOyUWKpn,0.9999999872509873
3298,Sup Mate (feat. Future),50co4Is1HCEo8bhOyUWKpn,0.9999998915008178
3299,Ecstasy (feat. Machine Gun Kelly),50co4Is1HCEo8bhOyUWKpn,0.9999999785778098
3300,Hot (feat. Gunna),50co4Is1HCEo8bhOyUWKpn,0.9999999770586997
3301,Light It Up,50co4Is1HCEo8bhOyUWKpn,0.9999999459462396
3302,Surf (feat. Gunna),50co4Is1HCEo8bhOyUWKpn,0.9999999357328114
3303,Lil Baby,50co4Is1HCEo8bhOyUWKpn,0.9999999989695575
3304,What's the Move (feat. Lil Uzi Vert),50co4Is1HCEo8bhOyUWKpn,0.9999999751035781
3305,I Bought Her (feat. Lil Duke),50co4Is1HCEo8bhOyUWKpn,0.999999974321835
3306,Jumped Out the Window,50co4Is1HCEo8bhOyUWKpn,0.9999999610935809
3307,I'm Scared (feat. 21 Savage & Doe Boy),50co4Is1HCEo8bhOyUWKpn,0.9999999810568729
3308,Cartier Gucci Scarf (feat. Lil Duke),50co4Is1HCEo8bhOyUWKpn,0.9999999706167475
3309,Big Tipper (feat. Lil Keed),50co4Is1HCEo8bhOyUWKpn,0.9999999913998097
3310,Pussy,50co4Is1HCEo8bhOyUWKpn,0.999999923779416
3311,Circle Of Bosses (feat. Quavo),50co4Is1HCEo8bhOyUWKpn,0.9999999193455071
3312,Mannequin Challenge (feat. Juice WRLD),50co4Is1HCEo8bhOyUWKpn,0.9999999675537253
3313,Boy Back (feat. NAV),50co4Is1HCEo8bhOyUWKpn,0.9999999900510422
3314,The London (feat. J. Cole & Travis Scott),50co4Is1HCEo8bhOyUWKpn,0.9999998396305708
3315,The Genesis,20qISvAhX20dpIbOOzGK3q,0.9999999852086874
3316,N.Y. State of Mind,20qISvAhX20dpIbOOzGK3q,0.99999999493015
3317,Life's a Bitch (feat. AZ & Olu Dara),20qISvAhX20dpIbOOzGK3q,0.9999999877940888
3318,The World Is Yours,20qISvAhX20dpIbOOzGK3q,0.9999999945126885
3319,Halftime,20qISvAhX20dpIbOOzGK3q,0.9999999952696521
3320,Memory Lane (Sittin' in da Park),20qISvAhX20dpIbOOzGK3q,0.9999999851725655
3321,One Love (feat. Q-Tip),20qISvAhX20dpIbOOzGK3q,0.9999999957593755
3322,One Time 4 Your Mind,20qISvAhX20dpIbOOzGK3q,0.999999994940739
3323,Represent,20qISvAhX20dpIbOOzGK3q,0.9999999908377218
3324,It Ain't Hard to Tell,20qISvAhX20dpIbOOzGK3q,0.9999999673954778
3325,Nothing Compares - Bonus Track,1Xyo4u8uXC1ZmMpatF05PJ,0.9999997973614434
3326,Missed You - Bonus Track,1Xyo4u8uXC1ZmMpatF05PJ,0.9999999725973474
3327,Final Lullaby - Bonus Track,1Xyo4u8uXC1ZmMpatF05PJ,0.9999999627368399
3328,Giant Steps,0FcNSKwWZJb98ry9M2qEII,0.9999999484792566
3329,4EVER,3l0CmX0FuQjFxr8SK7Vqag,0.999999979953639
3330,Leap,7hEBJ7mC8uEzsOjPt6wD3E,0.9999998843708148
3331,@ MEH,699OTQXzgjhIYAHMy9RyPD,0.9999999684909533
3332,Righteous,4MCBfE4596Uoi2O4DtmEMz,0.9999999802093034
3333,Another Man's Woman - Live At Pavillon de Paris/1979,3JsMj0DEzyWc0VDlHuy9Bx,0.9999999613365359
3334,Another Man's Woman - Live At Hammersmith Odeon / 1975,3JsMj0DEzyWc0VDlHuy9Bx,0.9999999997969783
3335,"Automatic Driver - Tyler, The Creator Remix",3K2zB87GZv1krx031en5VA,0.9999999975961616
3336,BUSY / SIRENS,7Hjbimq43OgxaBRpFXic4x,0.9999999933583459
3337,Hey Kids,0pxhu7zSqPjBTUWMl6piHF,0.9999999751233118
3338,Liar Liar,1vCWHaC5f2uS3yhpwWbIA6,0.99999996775678
3339,Call Me,4tpUmLEVLCGFr93o8hFFIB,0.9999998682375076
3340,Ma Chouchoute,29O9ZebFa65aIEvMaW5pQY,0.9999999962237232
3341,Take a Walk,7gjAu1qr5C2grXeQFFOGeh,0.9999999962702003
3342,The Precious Hours,5dCpFeKxLbycrnsjWZjha8,0.9999999933334882
3343,April Showers,5dCpFeKxLbycrnsjWZjha8,0.9999998962221176
3344,Catch Me (feat. Naaz),47z7ZrgFoBvVpCnElCE3Zh,0.9999996857798781
3345,Sunkissed,0lawSNBxNgJFQYJnQzLH8c,0.999999966899298
3346,Find My Way,0lawSNBxNgJFQYJnQzLH8c,0.9999999566242653
3347,BUBBLE TEA,0CW3aaY5gtWFStE6Vj6ZHI,0.9999998977430394
3348,1985,0Y4inQK6OespitzD6ijMwb,0.9999998893365533
3349,God Is Perfect,0Y4inQK6OespitzD6ijMwb,0.9999999876407064
3350,Scottie Beam,0Y4inQK6OespitzD6ijMwb,0.9999999781115468
3351,Look At Me,0Y4inQK6OespitzD6ijMwb,0.9999999486039886
3352,Frank Lucas (feat. Benny the Butcher),0Y4inQK6OespitzD6ijMwb,0.9999999312455015
3353,"Something to Rap About (feat. Tyler, The Creator)",0Y4inQK6OespitzD6ijMwb,0.9999999989953482
3354,Baby $hit,0Y4inQK6OespitzD6ijMwb,0.999999971982084
3355,Babies & Fools (feat. Conway the Machine),0Y4inQK6OespitzD6ijMwb,0.999999974170725
3356,Skinny Suge,0Y4inQK6OespitzD6ijMwb,0.9999999621831541
3357,All Glass,0Y4inQK6OespitzD6ijMwb,0.9999999793495918
3358,"Pig Feet (feat. Kamasi Washington, G Perico & Daylyt)",7MNEVabc4cs19CbzAFZmXz,0.9999999599340854
3359,Swimming Pools (Drank),2YZyLoL8N0Wb9xBt1NhZWg,0.9999999767860034
3360,Sober,73sIBHcqh3Z3NyqHKZ7FOL,0.9999999039732849
3361,All I Need,0lawSNBxNgJFQYJnQzLH8c,0.9999999124329922
3362,Travels,0lawSNBxNgJFQYJnQzLH8c,0.9999999452439101
3363,Sunshine,0lawSNBxNgJFQYJnQzLH8c,0.9999999764550491
3364,Nice Colors,0lawSNBxNgJFQYJnQzLH8c,0.9999998624862364
3365,Questions,0lawSNBxNgJFQYJnQzLH8c,0.999999963579957
3366,Spacey,0lawSNBxNgJFQYJnQzLH8c,0.9999999771605691
3367,When I Look Into Your Eyes,0lawSNBxNgJFQYJnQzLH8c,0.9999999880709818
3368,Kolors,4p75GTNEXwsAAkpweMVtKo,0.9999999947449831
3369,Wash Us In The Blood,5K4W6rqBFWDnAN6FQUkS6x,0.9999999957153434
3370,The Light,2P5sC9cVZDToPxyomzF1UH,0.9999999821599129
3371,No Explanation,2P5sC9cVZDToPxyomzF1UH,0.9999999933459119
3372,Shine,2P5sC9cVZDToPxyomzF1UH,0.9999999839414325
3373,HUNTERxHUNTER 表裏一体 ORIGINAL COVER INST. Ver.,5QYPnAeEqVZSEi7VbY9Fum,0.9999999890193089
3374,Dreary Nonsense,0Ynh5WKqwbdYqJUpVpfEGS,0.9999999766506138
3375,Pedestrian,4jpsw9CQS439N0B7SecMgf,0.9999998184012715
3376,Yellow Hearts,4jpsw9CQS439N0B7SecMgf,0.9999999934774598
3377,MISCOMMUNICATIONS,4jpsw9CQS439N0B7SecMgf,0.999999961194171
3378,It's Over,4jpsw9CQS439N0B7SecMgf,0.999999970682018
3379,u know it's real,4jpsw9CQS439N0B7SecMgf,0.999999985356612
3380,Yellow Hearts (feat. Audrey Mika),4jpsw9CQS439N0B7SecMgf,0.9999998823814091
3381,3 Musketeers,2e7a6ZMxkwltCzbxHq8b3t,0.999999990161585
3382,"The Plan - From the Motion Picture ""TENET""",0Y5tJX1MQlPlqiwlOH1tJY,0.9999999835960223
3383,Perfume!,0q0K0FV5t8OnVpbIQTXOhI,0.9999999724833407
3384,Haru wo Tsugeru,7kOrrFIBIBc8uCu2zbxbLv,0.9999999970509283
3385,Glome,7oh6gwRCYhambO8qcKh3T1,0.9999999918160108
3386,"1,000 Years in the Sea",6oeSQ4qmDQ7n89Rdt6tLLn,0.9999999965241411
3387,Solanine,6oeSQ4qmDQ7n89Rdt6tLLn,0.9999999959321013
3388,Save Face As...,6oeSQ4qmDQ7n89Rdt6tLLn,0.9999999742973957
3389,Devil Fruit Smoothies,6oeSQ4qmDQ7n89Rdt6tLLn,0.9999998901622011
3390,Addlerall,6oeSQ4qmDQ7n89Rdt6tLLn,0.9999999951090299
3391,A Better Place,6oeSQ4qmDQ7n89Rdt6tLLn,0.9999999969307698
3392,Lavender,6oeSQ4qmDQ7n89Rdt6tLLn,0.9999999890199556
3393,Get Mine II,6oeSQ4qmDQ7n89Rdt6tLLn,0.999999903148445
3394,"1,000 Years in the Mountains",6oeSQ4qmDQ7n89Rdt6tLLn,0.9999997053544835
3395,Tachyon,6oeSQ4qmDQ7n89Rdt6tLLn,0.999999966899298
3396,アシタカせっ記,3uoY3Ibj2qOK3bb47cpKs6,0.9999999566242653
3397,風の通り道,3uoY3Ibj2qOK3bb47cpKs6,0.999999895558034
3398,晴れた日に,3uoY3Ibj2qOK3bb47cpKs6,0.9999999770949692
3399,さんぽ,3uoY3Ibj2qOK3bb47cpKs6,0.999999977419901
3400,空から降ってきた少女,3uoY3Ibj2qOK3bb47cpKs6,0.9999999754169402
3401,めぐる季節,3uoY3Ibj2qOK3bb47cpKs6,0.9999999773153911
3402,愛は花、君はその種子,3uoY3Ibj2qOK3bb47cpKs6,0.9999998967939969
3403,ねこバス,3uoY3Ibj2qOK3bb47cpKs6,0.9999999775371287
3404,テルーの唄,3uoY3Ibj2qOK3bb47cpKs6,0.9999999766111769
3405,あの夏へ,3uoY3Ibj2qOK3bb47cpKs6,0.9999999736894731
3406,いつも何度でも,3uoY3Ibj2qOK3bb47cpKs6,0.9999999625569254
3407,風の伝説,3uoY3Ibj2qOK3bb47cpKs6,0.9999999647071824
3408,Arrietty's Song,3uoY3Ibj2qOK3bb47cpKs6,0.9999999730451276
3409,世界の約束,3uoY3Ibj2qOK3bb47cpKs6,0.9999999863117338
3410,LaLa Challenge,5MbNzCW3qokGyoo9giHA3V,0.9999999631494089
3411,UP,5MbNzCW3qokGyoo9giHA3V,0.9999999447427966
3412,Top Down,5MbNzCW3qokGyoo9giHA3V,0.9999999449722705
3413,Bank,5MbNzCW3qokGyoo9giHA3V,0.9999999915607962
3414,Proud Of U (feat. Young Thug),5MbNzCW3qokGyoo9giHA3V,0.9999999817054948
3415,This Side,5MbNzCW3qokGyoo9giHA3V,0.9999999945277648
3416,Swivel,5MbNzCW3qokGyoo9giHA3V,0.999999903100631
3417,Avenue,5MbNzCW3qokGyoo9giHA3V,0.999999981030611
3418,Tequila (feat. T-Pain),5MbNzCW3qokGyoo9giHA3V,0.9999999968241237
3419,Blue Moon,5MbNzCW3qokGyoo9giHA3V,0.9999999959292449
3420,Trippin (feat. Kehlani),5MbNzCW3qokGyoo9giHA3V,0.9999999945270175
3421,Stuck (feat. Arin Ray),5MbNzCW3qokGyoo9giHA3V,0.9999999603622194
3422,Fields (feat. Malik),5MbNzCW3qokGyoo9giHA3V,0.9999999969115191
3423,Wings,5MbNzCW3qokGyoo9giHA3V,0.9999999615453219
3424,Scramble Suit II,0Ynh5WKqwbdYqJUpVpfEGS,0.9999990131227866
3425,Dreary Nonsense,0Ynh5WKqwbdYqJUpVpfEGS,0.9999998444204796
3426,Upbeat Ritual,0Ynh5WKqwbdYqJUpVpfEGS,0.9999999904842783
3427,Red Study,0Ynh5WKqwbdYqJUpVpfEGS,0.9999996787182533
3428,Terminal Jape,0Ynh5WKqwbdYqJUpVpfEGS,0.9999996308786899
3429,Wing Run,0Ynh5WKqwbdYqJUpVpfEGS,0.9999999948674811
3430,Said the Shovel,0Ynh5WKqwbdYqJUpVpfEGS,0.9999998939252416
3431,Mizmuth,0Ynh5WKqwbdYqJUpVpfEGS,0.9999999815017272
3432,If I Had My Way,0Ynh5WKqwbdYqJUpVpfEGS,0.9999999911690364
3433,Toadstool,0Ynh5WKqwbdYqJUpVpfEGS,0.999999994704988
3434,Gong of Catastrophe,0Ynh5WKqwbdYqJUpVpfEGS,0.9999999331961811
3435,Canopnr '74,0Ynh5WKqwbdYqJUpVpfEGS,0.9999998656671572
3436,Persuaders Up!,0Ynh5WKqwbdYqJUpVpfEGS,0.9999999981734631
3437,BROKEN GIRLS,7Hjbimq43OgxaBRpFXic4x,0.999999948276945
3438,LIFE,7Hjbimq43OgxaBRpFXic4x,0.9999999950398559
3439,CALLIGRAPHY,7Hjbimq43OgxaBRpFXic4x,0.9999999834654666
3440,FIGHTER,7Hjbimq43OgxaBRpFXic4x,0.9999999971368023
3441,SMILE,7Hjbimq43OgxaBRpFXic4x,0.9999999863784734
3442,LOGOUT,7Hjbimq43OgxaBRpFXic4x,0.9999999937786279
3443,GREY,7Hjbimq43OgxaBRpFXic4x,0.9999999550872842
3444,PROM / KING,7Hjbimq43OgxaBRpFXic4x,0.9999999929320657
3445,HEAVEN ALL AROUND ME,7Hjbimq43OgxaBRpFXic4x,0.9999999156289113
3446,Hello?,3l0CmX0FuQjFxr8SK7Vqag,0.9999998852809291
3447,Flaming Hot Cheetos,3l0CmX0FuQjFxr8SK7Vqag,0.9999999841733164
3448,B.O.M.D.,3l0CmX0FuQjFxr8SK7Vqag,0.9999999934941183
3449,4EVER,3l0CmX0FuQjFxr8SK7Vqag,0.9999999988584617
3450,Pretty Girl,3l0CmX0FuQjFxr8SK7Vqag,0.9999999958391086
3451,How - demo,3l0CmX0FuQjFxr8SK7Vqag,0.9999999948965381
3452,E-GIRLS ARE RUINING MY LIFE!,7yntSJ6uojO3z6GFUVwhAW,0.999999918019664
3453,Alewife,3l0CmX0FuQjFxr8SK7Vqag,0.9999999994572375
3454,Impossible,3l0CmX0FuQjFxr8SK7Vqag,0.9999999989879772
3455,Closer To You,3l0CmX0FuQjFxr8SK7Vqag,0.999999994878119
3456,North,3l0CmX0FuQjFxr8SK7Vqag,0.9999999734246099
3457,Bags,3l0CmX0FuQjFxr8SK7Vqag,0.9999999817399814
3458,Softly,3l0CmX0FuQjFxr8SK7Vqag,0.9999999836332882
3459,Sofia,3l0CmX0FuQjFxr8SK7Vqag,0.9999999881684368
3460,White Flag,3l0CmX0FuQjFxr8SK7Vqag,0.9999999614951695
3461,Feel Something,3l0CmX0FuQjFxr8SK7Vqag,0.9999999431317729
3462,Sinking,3l0CmX0FuQjFxr8SK7Vqag,0.9999999422593814
3463,I Wouldn't Ask You,3l0CmX0FuQjFxr8SK7Vqag,0.9999999889357918
3464,Now You Don't,6oeSQ4qmDQ7n89Rdt6tLLn,0.9999999812699579
3465,Passionfruit,6oeSQ4qmDQ7n89Rdt6tLLn,0.999999993509131
3466,When I Am Successful I'mma Buy a Neo Geo,6oeSQ4qmDQ7n89Rdt6tLLn,0.9999999012730453
3467,Lovedrug (Off That),6oeSQ4qmDQ7n89Rdt6tLLn,0.9999999804976312
3468,Sleeptalking,6oeSQ4qmDQ7n89Rdt6tLLn,0.9999999965776712
3469,Saffron,6oeSQ4qmDQ7n89Rdt6tLLn,0.9999999967636722
3470,Dirge,6oeSQ4qmDQ7n89Rdt6tLLn,0.9999999912115027
3471,Put It Down,6oeSQ4qmDQ7n89Rdt6tLLn,0.9999999603622194
3472,Cult,6oeSQ4qmDQ7n89Rdt6tLLn,0.9999999974798419
3473,Fair One,6oeSQ4qmDQ7n89Rdt6tLLn,0.999999961794815
3474,Lil Empathy,6oeSQ4qmDQ7n89Rdt6tLLn,0.9999990303695329
3475,The Chess Players - Remastered 2005,6ykfXAed2KOLOMI3R0TZdz,0.9999998473594525
3476,Sakeena's Vision - Remastered 2005,6ykfXAed2KOLOMI3R0TZdz,0.999999987723968
3477,Politely - Remastered 2005,6ykfXAed2KOLOMI3R0TZdz,0.9999996780706806
3478,Dat Dere - Remastered 2005,6ykfXAed2KOLOMI3R0TZdz,0.9999996288833575
3479,Lester Left Town - Remastered 2005,6ykfXAed2KOLOMI3R0TZdz,0.9999999930319367
3480,It's Only A Paper Moon - Remastered 2005,6ykfXAed2KOLOMI3R0TZdz,0.9999998901929819
3481,It's Only A Paper Moon (Alternate Take) - Remastered,6ykfXAed2KOLOMI3R0TZdz,0.9999999829322604
3482,Better Get Hit In Your Soul - Instrumental,1W8TbFzNS15VwsempfY12H,0.9999999939789164
3483,Goodbye Pork Pie Hat,1W8TbFzNS15VwsempfY12H,0.9999999925372984
3484,Boogie Stop Shuffle,1W8TbFzNS15VwsempfY12H,0.9999999353332609
3485,Self-Portrait In Three Colours,1W8TbFzNS15VwsempfY12H,0.9999998665270439
3486,Open Letter to Duke,1W8TbFzNS15VwsempfY12H,0.9999999918295822
3487,Bird Calls,1W8TbFzNS15VwsempfY12H,0.999999957037984
3488,Fables Of Faubus,1W8TbFzNS15VwsempfY12H,0.9999999945945603
3489,Pussy Cat Dues,1W8TbFzNS15VwsempfY12H,0.9999999771973277
3490,Jelly Roll,1W8TbFzNS15VwsempfY12H,0.9999999967516969
3491,Stripes Like Burberry,1RyvyyTE3xzB2ZywiAwp0i,0.9999999850284662
3492,Marni On Me,1RyvyyTE3xzB2ZywiAwp0i,0.9999999941890882
3493,Sleeping On The Floor,1RyvyyTE3xzB2ZywiAwp0i,0.9999999555250746
3494,Real Baby Pluto,1RyvyyTE3xzB2ZywiAwp0i,0.9999999851988005
3495,Drankin N Smokin,1RyvyyTE3xzB2ZywiAwp0i,0.999999944071603
3496,Million Dollar Play,1RyvyyTE3xzB2ZywiAwp0i,0.9999998824555589
3497,Plastic,1RyvyyTE3xzB2ZywiAwp0i,0.9999999753038235
3498,That’s It,1RyvyyTE3xzB2ZywiAwp0i,0.9999999810001257
3499,Bought A Bad Bitch,1RyvyyTE3xzB2ZywiAwp0i,0.9999999421056315
3500,Rockstar Chainz,1RyvyyTE3xzB2ZywiAwp0i,0.9999999858980482
3501,Lullaby,4O15NlyKLIASxsJ0PrXPfz,0.9999999802384453
3502,She Never Been To Pluto,1RyvyyTE3xzB2ZywiAwp0i,0.9999999309882418
3503,Off Dat,1RyvyyTE3xzB2ZywiAwp0i,0.9999999773320805
3504,I Don’t Wanna Break Up,1RyvyyTE3xzB2ZywiAwp0i,0.9999999557940187
3505,Bankroll,1RyvyyTE3xzB2ZywiAwp0i,0.9999999953717914
3506,Moment of Clarity,1RyvyyTE3xzB2ZywiAwp0i,0.9999999262190227
3507,Concierto de Aranjuez: Adagio,7g9DeYASD3RzlT4kDchsQZ,0.9999999822277293
3508,Will O' the Wisp,7g9DeYASD3RzlT4kDchsQZ,0.9999999855041698
3509,The Pan Piper,7g9DeYASD3RzlT4kDchsQZ,0.9999999881206135
3510,Saeta,7g9DeYASD3RzlT4kDchsQZ,0.9999999492563537
3511,Solea,7g9DeYASD3RzlT4kDchsQZ,0.9999999345150392
3512,Rockstar Made,699OTQXzgjhIYAHMy9RyPD,0.9999996253647957
3513,Go2DaMoon (feat. Kanye West),699OTQXzgjhIYAHMy9RyPD,0.9999999590510174
3514,Stop Breathing,699OTQXzgjhIYAHMy9RyPD,0.9999998587121826
3515,Beno!,699OTQXzgjhIYAHMy9RyPD,0.9999992883350718
3516,JumpOutTheHouse,699OTQXzgjhIYAHMy9RyPD,0.9999999765405422
3517,M3tamorphosis (feat. Kid Cudi),699OTQXzgjhIYAHMy9RyPD,0.9999999052008771
3518,Slay3r,699OTQXzgjhIYAHMy9RyPD,0.9999990780438449
3519,No Sl33p,699OTQXzgjhIYAHMy9RyPD,0.9999990348895652
3520,New Tank,699OTQXzgjhIYAHMy9RyPD,0.9999998685529718
3521,Teen X (feat. Future),699OTQXzgjhIYAHMy9RyPD,0.9999999028572604
3522,Meh,699OTQXzgjhIYAHMy9RyPD,0.9999995353133622
3523,Vamp Anthem,699OTQXzgjhIYAHMy9RyPD,0.9999997152368149
3524,New N3on,699OTQXzgjhIYAHMy9RyPD,0.9999999590211065
3525,Control,699OTQXzgjhIYAHMy9RyPD,0.9999999908437067
3526,Punk Monk,699OTQXzgjhIYAHMy9RyPD,0.9999993622278843
3527,On That Time,699OTQXzgjhIYAHMy9RyPD,0.9999999412203195
3528,King Vamp,699OTQXzgjhIYAHMy9RyPD,0.999999713681172
3529,Place,699OTQXzgjhIYAHMy9RyPD,0.9999999372111249
3530,Sky,699OTQXzgjhIYAHMy9RyPD,0.9999999238958092
3531,Over,699OTQXzgjhIYAHMy9RyPD,0.9999997809803496
3532,ILoveUIHateU,699OTQXzgjhIYAHMy9RyPD,0.9999997315068283
3533,Die4Guy,699OTQXzgjhIYAHMy9RyPD,0.9999997715289131
3534,Not PLaying,699OTQXzgjhIYAHMy9RyPD,0.9999999676777999
3535,F33l Lik3 Dyin,699OTQXzgjhIYAHMy9RyPD,0.9999981070096862
3536,Midnight Marauders Tour Guide,09hVIj6vWgoCDtT03h8ZCa,0.9999999934879064
3537,Steve Biko (Stir It Up),09hVIj6vWgoCDtT03h8ZCa,0.9999999958239689
3538,Award Tour (feat. Trugoy The Dove),09hVIj6vWgoCDtT03h8ZCa,0.9999999944757839
3539,8 Million Stories,09hVIj6vWgoCDtT03h8ZCa,0.9999999944651947
3540,Sucka Nigga,09hVIj6vWgoCDtT03h8ZCa,0.9999999943516296
3541,Midnight (feat. Raphael Saadiq),09hVIj6vWgoCDtT03h8ZCa,0.9999999953356207
3542,We Can Get Down,09hVIj6vWgoCDtT03h8ZCa,0.9999999977649952
3543,Electric Relaxation,09hVIj6vWgoCDtT03h8ZCa,0.9999999992938723
3544,Clap Your Hands,09hVIj6vWgoCDtT03h8ZCa,0.9999999975383587
3545,Oh My God (feat. Busta Rhymes),09hVIj6vWgoCDtT03h8ZCa,0.9999999974039085
3546,Keep It Rollin' (feat. Large Professor),09hVIj6vWgoCDtT03h8ZCa,0.9999999971986631
3547,"The Chase, Part II",09hVIj6vWgoCDtT03h8ZCa,0.9999999972098459
3548,Lyrics to Go,09hVIj6vWgoCDtT03h8ZCa,0.9999999809777546
